headword_iast	headword_slp1	entry_id	page	body
śanakais	SanakEs	4104	255-b	"{@śanakaís,@}¦ {%<ab>adv.</ab>%} quietly; gently; slowly. [<ab>instr.</ab> (<ls n=""wg,1112"">1112c</ls>) of an unused stem {@*śanaka,@} <lbinfo n=""*śa-naka,""/> diminutive to {@*śana,@} see {@śanais.@}]"
śanais	SanEs	4105	255-b	"{@śanais,@}¦ {%<ab>adv.</ab>%} quietly; gently; slowly; gradually. [<ab>instr.</ab> (<ls n=""wg,1112"">1112c</ls>) of an unused stem {@*śana,@} which is <ab>prob.</ab> connected <ab>w.</ab> {@√2śam,@} ‘be quiet.’]"
śaṃtāti	SaMtAti	4106	255-b	"{@śáṃtāti,@}¦ {%<ab>f.</ab>%} benefit. [{@śám,@} <ls n=""wg,1238"">1238.</ls>]"
śap	Sap	4107	255-b	"{@√śap@}¦ ({@śápati, -te; śaśā́pa, śepé; śapiṣyáte;@} <lbinfo n=""śapiṣ-yáte;""/> {@śaptá; śápitum; śapitvā́@}). <div n=""2""/>{@—1.@} curse, {%usually <ab>act.</ab>,%} <ls n=""lan,93,17"">93<sup>17</sup></ls>; <div n=""2""/>{@—2.@} {%<ab>mid.</ab>%} (curse one's self, {%<ab>i. e.</ab>%}) assert with an oath, swear, vow, {%<ab>w.</ab> <ab>dat.</ab> of person,%} <ls n=""lan,97,7"">97<sup>7</sup></ls>."
śapatha	SapaTa	4108	255-b	"{@śapátha,@}¦ {%<ab>m.</ab>%} curse; oath. [{@√śap,@} <ls n=""wg,1163"">1163b</ls>.]"
śabala	Sabala	4109	255-b	{@śabála,@}¦ {%<ab>a.</ab>%} brinded.
śabda	Sabda	4110	255-b	"{@śábda,@}¦ {%<ab>m.</ab>%} <div n=""2""/>{@—1.@} sound; cry; noise; {@śabdaṃ @} <lbinfo n=""śab-daṃ""/> {@kṛ,@} make a noise, raise one's voice; --2. word, <ls n=""lan,50,9"">50<sup>9</sup></ls>, <ls n=""lan,61,1"">61<sup>1</sup></ls>."
śabdaśāstra	SabdaSAstra	4111	256-a	"{@śabda-śāstra,@}¦ {%<ab>n.</ab>%} word-theory, word-compendium, <lbinfo n=""word-compendium,""/>  {%<ab>i. e.</ab>%} grammar."
śam	Sam	4112	256-a	"{@√1śam@}¦ ({@śámyati; śaśamé; áśamiṣṭa;@} {@śamitá@}). get weary by working, work. [<ab>cf.</ab> <lang n=""greek"">κάμ-νω</lang>, ‘get weary by working.’]"
śam	Sam	4113	256-a	"{@√2śam@}¦ ({@śā́myati@} [<ls n=""wg,763"">763]</ls>; {@śaśā́ma, śemús;@} {@áśamat; śāntá@} [<ls n=""wg,955"">955a</ls>]; {@śamáyati@}). be quiet {%or%} still {%or%} content; stop; {%for these%} {%senses, <ab>cf.</ab>%} {@√ram; śāntá,@} {%see <ab>s. v.</ab>; <ab>caus.</ab>%} quiet, still; {%euphemistically,%} kill. <div n=""p""/>{@+ upa,@} be quiet; stop. <div n=""p""/>{@+ pra,@} come to rest; stop; go out; {@praśānta,@} extinguished."
śam	Sam	4114	256-a	{@√3śam@}¦ ({@śamnīté@}). harm.
śam	Sam	4115	256-a	"{@√4śam@}¦  ({@śānta; -śámya; śamáyati, śāmáyati@} <lbinfo n=""śāmá-yati""/> ). {%used only with%} {@ni.@} observe; perceive; <lbinfo n=""per-ceive;""/>  hear."
śam	Sam	4116	256-a	"{@śám@}¦ [<ls n=""wg,384"">384<sup>2</sup></ls>], {%<ab>n.</ab>%} welfare; happiness; blessing. <lbinfo n=""bless-ing.""/>"
śama	Sama	4117	256-a	"{@śáma,@}¦ {%<ab>a.</ab> word of doubtful <ab>mg</ab> at%} <ls n=""lan,71,8"">71<sup>8</sup></ls>: {%perhaps%} tame ({%<ab>cf.</ab>%} {@√2śam,@} {%<ab>caus.</ab>%}) {%or%} industrious  <lbinfo n=""indus-trious""/> ({%<ab>cf.</ab>%} {@√1śam@})."
śamayitṛ	Samayitf	4118	256-a	{@śamayitṛ,@}¦ {%<ab>m.</ab>%} slayer. [{@√2śam,@} <ab>caus.</ab>]
śamī	SamI	4119	256-a	{@śamī́,@}¦ {%<ab>f.</ab>%} a fabaceous plant, {%either%} Prosōpis spieigera {%or%} Mimōsa Suma; a tree from which the sticks of attrition ({@araṇī@}) were taken.
śamīmaya	SamImaya	4120	256-a	"{@śamīmáya,@}¦ {%<ab>f.</ab>%} {@-ī,@} {%<ab>a.</ab>%} of {%or%} made of Śamīwood. <lbinfo n=""Śamī-wood.""/>  [see {@maya.@}]"
śamīśākhā	SamISAKA	4121	256-a	{@śamī-śākhā,@}¦ {%<ab>f.</ab>%} Śamī-branch.
śamīsumanas	SamIsumanas	4122	256-a	{@śamī-sumanas,@}¦ {%<ab>f.</ab>%} Śamī-flower.
śamīsumanomālā	SamIsumanomAlA	4123	256-a	{@śamīsumano-mālā,@}¦ {%<ab>f.</ab>%} garland of Śamī-flowers.
śamyā	SamyA	4124	256-a	"{@śámyā,@}¦ {%<ab>f.</ab>%} staff, <ls n=""lan,102,16"">102<sup>16</sup></ls>."
śaya	Saya	4125	256-a	"{@śaya,@}¦ {%<ab>a.</ab>%} lying, sleeping, {%at end of <ab>cpds.</ab>%} [{@√śī,@} <ls n=""wg,1148"">1148.</ls> 1a.]"
śayana	Sayana	4126	256-a	"{@śayana,@}¦ {%<ab>n.</ab>%} a lying, sleeping. [{@√śī,@} <ls n=""wg,1150"">1150.</ls> 1a.]"
śayanīya	SayanIya	4127	256-a	"{@śayanīya,@}¦ <div n=""2""/>{@—1.@} {%<ab>a.</ab>%} serving for lying; --2. {%<ab>n.</ab>%} bed, couch. [{@śayana,@} <ls n=""wg,1215"">1215.</ls>]"
śayyā	SayyA	4128	256-a	"{@śayyā,@}¦ {%<ab>f.</ab>%} <div n=""2""/>{@—1.@} bed; <div n=""2""/>{@—2.@} a lying, sleeping. <lbinfo n=""sleep-ing.""/>  [{@√śī,@} <ls n=""wg,1213"">1213d</ls>, <ab>cf.</ab> <ls n=""wg,963"">963<sup>8</sup></ls>b.]"
śara	Sara	4129	256-a	"{@śará,@}¦ {%<ab>m.</ab>%} <div n=""2""/>{@—1.@} reed, {%<ab>esp.</ab>%} of the Saccharum Sara, used for arrows; <div n=""2""/>{@—2.@} arrow. [observe  <lbinfo n=""[ob-serve""/> that <ab>Lat.</ab> {%arundo%} means ‘reed’ and ‘arrow.’]"
śaraṇa	SaraRa	4130	256-a	"{@śaraṇá,@}¦ <div n=""2""/>{@—1.@} {%<ab>a.</ab>%} protecting, affording refuge, <ls n=""lan,87,7"">87<sup>7</sup></ls>; {%as <ab>n.</ab>%} <div n=""2""/>{@—2.@} shed, that gives cover from the rain; <lang n=""greek"">καλιά</lang>, hut; <div n=""2""/>{@—3.@} protection; refuge, <ls n=""lan,50,17"">50<sup>17</sup></ls>. [Page256-b+ 50] <div n=""1""/>[{@śaraṇá@} presupposes a root {@*śṛ@} or {@*śḷ,@} ‘cover, protect’; <ab>w.</ab> such a root agree well in form and <ab>mg</ab> as derivs, {@śárīra,@} {@śárman,@} and {@śā́lā,@} see these: <div n=""1""/>further agree as cognates <lang n=""greek"">καλιά</lang>, ‘hut, barn’; <ab>AS.</ab> {%heal,%} <ab>Eng.</ab> {%hall;%} <lang n=""greek"">κάλ-υξ</lang>, ‘husk, pod’; <ab>Ger.</ab> {%Hülle,%} ‘covering’; <ab>Eng.</ab> {%hull,%} ‘covering’ of grain; <ab>AS.</ab> {%hel-m,%} ‘protector’  <lbinfo n=""‘protec-tor’""/> (used of God and Christ), ‘headprotector, <lbinfo n=""‘head-protector,""/>  helmet,’ <ab>Ger.</ab> {%Helm,%} Eng {%helm;%} <ab>Lat.</ab> {%oc-cul-ere,%} ‘cover’; {%color,%} ‘color’ (see {@varṇa@}); {%cēl-āre,%} <ab>Ger.</ab> {%hehl-en,%} Chaucer's {%hel-en,%} later {%hele,%} ‘conceal’; further, <lang n=""greek"">κ<sup>α</sup>λύπ-τ-ω</lang>, ‘cover,’ and the <ab>ident.</ab> <lang n=""greek"">κρύπ-τ-ω</lang>, ‘hide.’]"
śaraṇāgata	SaraRAgata	4131	256-b	{@śaraṇāgata,@}¦ {%<ab>a.</ab>%} come for refuge, seeking protection with any one. [{@āgata.@}]
śarad	Sarad	4132	256-b	{@śarád,@}¦ {%<ab>f.</ab>%} autumn; {%<ab>pl.</ab> poetic for%} years ({%<ab>cf.</ab>%} {@varṣa@}).
śarāva	SarAva	4133	256-b	{@śárāva,@}¦ {%<ab>m.</ab> <ab>n.</ab>%} flat earthen dish.
śarīra	SarIra	4134	256-b	"{@śárīra,@}¦ {%<ab>n.</ab>%} the body, as distinguished from the vital breath or from the immortal soul ({%so%} <ls n=""lan,96,21, 22"">96<sup>21, 22</sup></ls>, <ls n=""lan,29,6"">29<sup>6</sup></ls>) and from the soft viscera and inward fluid secretions, of which things the body, or the firm red flesh with the bones, forms as it were the hollow cover (<ls n=""lan,57,1"">57<sup>1</sup></ls>), tegument, or Hülle; {%used also in <ab>pl.</ab>,%} <ls n=""lan,84,9"">84<sup>9</sup></ls>; body {%in%} {%general;%} {@mṛtaṃ śarīram,@} corpse, <ls n=""lan,63,17"">63<sup>17</sup></ls>; {%so%} <ls n=""lan,84,4"">84<sup>4</sup></ls>. [<ab>prop.</ab> ‘the corporeal tegument’ of the soul, {@√*śṛ,@} ‘cover’ (<ls n=""wg,1188"">1188e<sup>2</sup></ls>), see under {@śaraṇa:@} for <ab>mg</ab>, <ab>cf.</ab> the cognate <ab>Ger.</ab> {%Hülle%} (under {@śaraṇa@}) in {%sterbliche%} {%Hülle,%} ‘mortal envelope, {%<ab>i. e.</ab>%} body’: <ab>cf.</ab> <ls n=""lan,97,16"">97<sup>16</sup></ls><ab>N.</ab>]"
śarīraja	SarIraja	4135	256-b	{@śarīra-ja,@}¦ {%<ab>a.</ab>%} (born of, {%<ab>i. e.</ab>%}) performed by the body.
śarīrāntakara	SarIrAntakara	4136	256-b	{@śarīrāntakara,@}¦ {%<ab>m.</ab>%} destroyer of the bodies. [{@anta-kara.@}]
śaru	Saru	4137	256-b	{@śáru,@}¦ {%<ab>f.</ab>%} missile, {%either%} spear {%or%} arrow. [<ab>cf.</ab> {@śara.@}]
śarkara	Sarkara	4138	256-b	"{@śarkara,@}¦ {%<ab>m.</ab>%} brown sugar. [<ab>fr.</ab> the Prakrit  <lbinfo n=""Pra-krit""/> form {@sakkara@} comes on the one hand, through Arabic {%sokkar%} and Medieval  <lbinfo n=""Medie-val""/> <ab>Lat.</ab> {%zucara,%} the <ab>Eng.</ab> {%sugar,%} and on the other <lang n=""greek"">σάκχαρον</lang>, <ab>Lat.</ab> {%saccharum,%} all borrowed words: <ab>cf.</ab> {@khaṇḍa.@}]"
śardh	SarD	4139	256-b	{@√śardh@}¦ ({@śárdhati@}). be strong {%or%} defiant.
śardha	SarDa	4140	256-b	{@śárdha,@}¦ {%<ab>m.</ab>%} troop, host. [<ab>cf.</ab> <ab>Ger.</ab> {%Herde,%} <ab>Eng.</ab> {%herd.%}]
śarman	Sarman	4141	257-a	"{@śárman,@}¦ {%<ab>n.</ab>%} <div n=""2""/>{@—1.@} cover; protection; shelter; <lbinfo n=""shel-ter;""/>  refuge; <div n=""2""/>{@—2.@} comfort, joy; <div n=""2""/>{@—3.@} common at the end of Brahman-names, <ls n=""lan,19,11"">19<sup>11</sup></ls>, <ls n=""lan,42,11"">42<sup>11</sup></ls>, <ls n=""lan,59,13"">59<sup>13</sup></ls><ab>N.</ab> [see under {@śaraṇa.@}]"
śarmavant	Sarmavant	4142	257-a	"{@śarmavant,@}¦ {%<ab>a.</ab>%} containing (the stem) {@śarman.@} [<ls n=""wg,1233"">1233.</ls>]"
śarva	Sarva	4143	257-a	"{@śarvá,@}¦ {%<ab>m.</ab>%} Śarva, name of an arrow-slaying  <lbinfo n=""arrow-slay-ing""/> god; {%later,%} a common name for the god Śiva. [{@śáru,@} <ls n=""wg,1209"">1209,</ls> <ab>cf.</ab> <ls n=""wg,1209"">1209g</ls>.]"
śarvara	Sarvara	4144	257-a	{@śarvara,@}¦ {%<ab>a.</ab>%} variegated; {%<ab>f.</ab>%} {@śárvarī,@} the night (as variegated with stars). [<ab>cf.</ab> {@śabala.@}]
śarvavarman	Sarvavarman	4145	257-a	{@śarva-varman,@}¦ {%<ab>a.</ab>%} having Śiva as his protection; {%as <ab>m.</ab>%} Śarvavarman, name of a man.
śala	Sala	4146	257-a	"{@śalá,@}¦ {%<ab>m.</ab>%} <div n=""2""/>{@—1.@} staff; <div n=""2""/>{@—2.@} prickle (of a hedge-hog). [<ab>cf.</ab> {@śará.@}]"
śalya	Salya	4147	257-a	"{@śalyá,@}¦ {%<ab>m.</ab> <ab>n.</ab>%} point of spear {%or%} arrow; thorn; prickle. [<ab>cf.</ab> {@śalá, śará:@} <ab>cf.</ab> <lang n=""greek"">κῆλον</lang>, ‘missile.’]"
śalyaka	Salyaka	4148	257-a	{@śályaka,@}¦ {%<ab>m.</ab>%} hedge-hog. [<ab>cf.</ab> {@śalya.@}]
śavas	Savas	4149	257-a	"{@śávas,@}¦ {%<ab>n.</ab>%} superior might; heroic power; {%also <ab>pl.</ab>%} [{@√śū,@} <ls n=""wg,1151"">1151.</ls> 1a.]"
śaviṣṭha	SavizWa	4150	257-a	"{@śáviṣṭha,@}¦ {%<ab>a.</ab>%} most mighty. [{@√śū,@} <ls n=""wg,468"">468.</ls>]"
śaśa	SaSa	4151	257-a	{@śaśá,@}¦ {%<ab>m.</ab>%} hare; the Hindu sees, not “a man in the moon,” but rather, a hare or a gazelle. [for {@*śasa@} (see {@√śuṣ@} and {@śvaśura@}): <ab>cf.</ab> <ab>Ger.</ab> {%Hase,%} <ab>Eng.</ab> {%hare.%}]
śaśaka	SaSaka	4152	257-a	"{@śaśaka,@}¦ {%<ab>m.</ab>%} hare, rabbit. [{@śaśa,@} <ls n=""wg,1222"">1222b</ls>.]"
śaśāṅka	SaSANka	4153	257-a	"{@śaśāṅka,@}¦ {%<ab>m.</ab>%} the moon. [<ab>prop.</ab>, <ab>adj.</ab>, ‘having a rabbit as its mark,’ {@śaśa@} ({%<ab>q. v.</ab>%}) {@+ aṅka,@} <ls n=""wg,1302"">1302a</ls>.]"
śaśin	SaSin	4154	257-a	"{@śaśin,@}¦ {%<ab>m.</ab>%} the moon. [<ab>prop.</ab>, <ab>adj.</ab>, ‘having the (picture of a) rabbit,’ {@śaśa,@} <ls n=""wg,1230"">1230.</ls>]"
śaśvant	SaSvant	4155	257-a	{@śáśvant,@}¦ {%<ab>a.</ab>%} ever repeating {%or%} renewing itself.
śas	Sas	4156	257-a	{@√śas@}¦ ({@śásati; śaśā́sa; śasiṣyáti; śastá;@} {@-śásya@}). cut to pieces; slaughter. [see {@śastra.@}]
śasta	Sasta	4157	257-a	"{@śastá,@}¦ {%<ab>a.</ab>%} praised, esteemed as good {%or%} lucky; {%<ab>equiv.</ab> to%} happy, cheerful, <ls n=""lan,52,11"">52<sup>11</sup></ls>. [<ab>prop.</ab> <ab>ppl.</ab> of {@√śaṃs.@}]"
śastra	Sastra	4158	257-a	"{@śastrá,@}¦ {%<ab>n.</ab>%} knife; sword; weapon. [‘instrument  <lbinfo n=""[‘in-strument""/> of cutting,’ {@√śas,@} <ls n=""wg,1185"">1185</ls>: {@śas-tra@} is <ab>ident.</ab> in form and <ab>mg</ab> <ab>w.</ab> the <ab>Lat.</ab> stem {%*cas-tro,%} which appears in the <ab>denom.</ab> {%castrāre,%} <lbinfo n=""cas-trāre,""/> <ab>prop.</ab> ‘cut,’ and so, like <ab>Eng.</ab> {%cut,%} ‘castrate.’]"
śastrapāṇi	SastrapARi	4159	257-a	"{@śastra-pāṇi,@}¦ {%<ab>a.</ab>%} having a sword in the hand. [<ls n=""wg,1303"">1303.</ls>]"
śastravṛtti	Sastravftti	4160	257-b	"{@śastra-vṛtti,@}¦ {%<ab>a.</ab>%} having weapons as one's means of subsistence, living by military service. [<ls n=""wg,1302"">1302a</ls>.]"
śāka	SAka	4161	257-b	{@śāka,@}¦ {%<ab>n.</ab>%} an edible herb; vegetable food.
śākhā	SAKA	4162	257-b	{@śā́khā,@}¦ {%<ab>f.</ab>%} branch.
śātayitṛ	SAtayitf	4163	257-b	"{@śātayitṛ,@}¦ {%<ab>m.</ab>%} one who cuts in pieces, destroyer, <ls n=""lan,97,19"">97<sup>19</sup></ls>. [<ab>caus.</ab> of {@√śat,@} <ls n=""wg,1182"">1182c</ls>.]"
śānta	SAnta	4164	257-b	{@śāntá,@}¦ {%<ab>a.</ab>%} quiet; still; stopped. [<ab>ppl.</ab> of {@√2śam,@} ‘be quiet.’]
śānti	SAnti	4165	257-b	"{@śā́nti,@}¦ {%<ab>f.</ab>%} a ceasing, stopping; {%<ab>esp.</ab>%} the absence of the evil results of some word {%or%} thing of evil omen. [{@√2śam,@} ‘be quiet,’ <ab>cf.</ab> <ls n=""wg,955"">955a</ls>.]"
śāntikarman	SAntikarman	4166	257-b	"{@śānti-karman,@}¦ {%<ab>n.</ab>%} a ceremony for averting  <lbinfo n=""avert-ing""/> the results of something ominous."
śāpa	SApa	4167	257-b	{@śāpa,@}¦ {%<ab>m.</ab>%} curse. [{@√śap.@}]
śāpādi	SApAdi	4168	257-b	"{@śāpādi,@}¦ {%<ab>a.</ab>%} having the curse as its first; {%as <ab>n.</ab>%} curse and so forth. [<ls n=""wg,1302"">1302c</ls> 1.]"
śāpādiceṣṭita	SApAdicezwita	4169	257-b	"{@śāpādi-ceṣṭita,@}¦ {%<ab>n.</ab>%} curse-and-so-forth doings, {%<ab>i. e.</ab>%} adventures including the curse et cetera. [<ls n=""wg,1280"">1280b</ls>.]"
śāpānta	SApAnta	4170	257-b	{@śāpānta,@}¦ {%<ab>m.</ab>%} end of the curse {%or%} period during which the curse has effect. [{@anta.@}]
śāyin	SAyin	4171	257-b	"{@śāyin,@}¦ {%<ab>a.</ab>%} lying, sleeping. [{@√śī,@} <ls n=""wg,1183"">1183<sup>3</sup></ls>.]"
śārīra	SArIra	4172	257-b	"{@śārīrá,@}¦ {%<ab>a.</ab>%} corporeal, of the body. [{@śárīra,@} <ls n=""wg,1208"">1208f</ls>.]"
śārdūla	SArdUla	4173	257-b	{@śārdūlá,@}¦ {%<ab>m.</ab>%} tiger; {%at end of <ab>cpds</ab>, like%} {@vyāghra,@} the best of….
śālā	SAlA	4174	257-b	"{@śā́lā,@}¦ {%<ab>f.</ab>%} hut; house; room; stable. [see under {@śaraṇa:@} <ab>cf.</ab> the derivs <lang n=""greek"">καλιά</lang> and <ab>Eng.</ab> {%hall,%} there given.]"
śālin	SAlin	4175	257-b	"{@śālin,@}¦ {%<ab>a.</ab>%} <div n=""2""/>{@—1.@} possessing a house; <div n=""2""/>{@—2.@} {%at%} {%end of <ab>cpds</ab>, attenuated in <ab>mg</ab> so as to signify %} <lbinfo n=""sig-nify""/> {%merely%} possessing…. [{@śālā.@}]"
śālmalī	SAlmalI	4176	257-b	"{@śālmalī,@}¦ {%<ab>f.</ab>%} Salmalia malabarica, the silkcotton  <lbinfo n=""silk-cotton""/> tree."
śāva	SAva	4177	257-b	{@śāva,@}¦ {%<ab>m.</ab>%} the young of an animal. [see {@√śū.@}]
śāvaka	SAvaka	4178	257-b	{@śāvaka,@}¦ {%<ab>m.</ab>%} the young of an animal. [{@śāva.@}]
śāśvata	SASvata	4179	257-b	"{@śāśvatá,@}¦ {%<ab>a.</ab>%} continual; eternal. [{@śáśvant,@} <lbinfo n=""[śáś-vant,""/> <ls n=""wg,1208"">1208a</ls>, a<sup>1</sup>.]"
śās	SAs	4180	257-b	"{@√śās@}¦ {%or%} {@śiṣ@} ({%Vedic,%} {@śā́sti, śā́ste@} [<ls n=""wg,639"">639]</ls>; {%Vedic and Epic,%} {@śā́sati; śaśā́sa; áśiṣat@} [<ls n=""wg,854"">854<sup>3</sup></ls>]; {@śāsiṣyáti, -te; śāsitá, śāstá,@} {@śiṣṭá@} [<ls n=""wg,954"">954e</ls>]; {@śā́situm, śā́stum; śāsitvā́;@} {@-śā́sya, -śíṣya@}). <div n=""2""/>{@—1.@} chasten, correct; <div n=""2""/>{@—2.@} instruct, teach; direct; <div n=""2""/>{@—3.@} ({%like%} {%<ab>Eng.</ab>%} direct) give order to, rule, govern. [Page258-a+ 50] [perhaps reduplicated form of {@śaṃs,@} <ls n=""wg,675"">675</ls>: for the weak form {@śiṣ,@} <ab>cf.</ab> <ls n=""wg,639"">639.</ls>] <div n=""p""/>{@+ ā,@} {%<ab>mid.</ab>%} wish {%or%} pray for, {%<ab>cf.</ab>%} {@āśis@} {%and%} {@√śaṃs+ ā@}; make supplication, <ls n=""lan,73,11"">73<sup>11</sup></ls>. <div n=""p""/>{@+ pra,@} instruct; direct; command, {%<ab>cf.</ab>%} {%simple verb, and%} {@praśis.@}"
śāsana	SAsana	4181	258-a	"{@śā́sana,@}¦ {%<ab>n.</ab>%} <div n=""2""/>{@—1.@} government, way of ruling; <lbinfo n=""rul-ing;""/>  <div n=""2""/>{@—2.@} command. [{@√śās.@}]"
śāsitṛ	SAsitf	4182	258-a	{@śāsitṛ,@}¦ {%<ab>m.</ab>%} teacher. [{@√śās.@}]
śāstra	SAstra	4183	258-a	"{@śāstrá,@}¦ {%<ab>n.</ab>%} <div n=""2""/>{@—1.@} instruction; <div n=""2""/>{@—2.@} rule; theory; compendium (of an art {%or%} science); a scientific {%or%} canonical work; science, <ls n=""lan,17,13"">17<sup>13</sup></ls>. [{@√śās.@}]"
śikṣ	Sikz	4184	258-a	"{@√śikṣ,@}¦ {%see%} <ls n=""wg,1030"">1030</ls> {%and%} {@√śak.@}"
śikhara	SiKara	4185	258-a	"{@śikhara,@}¦ <div n=""2""/>{@—1.@} {%<ab>a.</ab>%} peaked; <div n=""2""/>{@—2.@} {%<ab>m.</ab> <ab>n.</ab>%} peak. [{@śikhā,@} <ls n=""wg,1226"">1226.</ls>]"
śikhā	SiKA	4186	258-a	"{@śikhā,@}¦ {%<ab>f.</ab>%} <div n=""2""/>{@—1.@} tuft {%or%} braid of hair; <div n=""2""/>{@—2.@} ({%like <ab>Eng.</ab>%} crest) top {%in general,%} peak."
śithira	SiTira	4187	258-a	"{@śithirá,@}¦ {%<ab>a.</ab>%} loose; flaccid; unsteady, <ls n=""lan,93,2"">93<sup>2</sup></ls>; {%<ab>opp.</ab> of%} {@dṛḍha,@} ‘firm, hard.’ [perhaps <ab>fr.</ab> {@√śrath,@} <ls n=""wg,1188"">1188e</ls>: for loss of r, <ab>cf.</ab> {@√bhām.@}]"
śibi	Sibi	4188	258-a	{@śibi,@}¦ {%<ab>m.</ab>%} Śibi, name of a king.
śiras	Siras	4189	258-a	"{@śíras,@}¦ {%<ab>n.</ab>%} head. [<ab>cf.</ab> <lang n=""greek"">κάρα</lang>, ‘head’; <ab>Lat.</ab> {%cerebrum, *ceres-ru-m,%} ‘brain’: <ab>w.</ab> the collateral  <lbinfo n=""col-lateral""/> form {@śīrṣán,@} <ab>q. v.</ab>, <ab>cf.</ab> <ab>Ger.</ab> {%Hirn,%} Old High <ab>Ger.</ab> {%hirni, *hirsni,%} ‘brain’: akin is also <lang n=""greek"">κρανίον</lang>, ‘skull.’]"
śirīṣa	SirIza	4190	258-a	{@śirīṣa,@}¦ {%<ab>m.</ab>%} the tree Acacia Sirissa; {%as <ab>n.</ab>%} the blossom.
śiromukha	SiromuKa	4191	258-a	"{@śiro-mukha,@}¦ {%<ab>n.</ab>%} head and face. [<ls n=""wg,1253"">1253b</ls>.]"
śilā	SilA	4192	258-a	{@śilā́,@}¦ {%<ab>f.</ab>%} stone; crag.
śilābhāva	SilABAva	4193	258-a	{@śilā-bhāva,@}¦ {%<ab>m.</ab>%} condition of being stone; {@-am āp,@} turn into stone.
śilī	SilI	4194	258-a	{@śilī,@}¦ {%<ab>f.</ab>%} the beam under a door.
śilīmukha	SilImuKa	4195	258-a	{@śilī-mukha,@}¦ {%<ab>m.</ab>%} Block-snout, name of a hare.
śiloccaya	Siloccaya	4196	258-a	{@śiloccaya,@}¦ {%<ab>m.</ab>%} crag-pile, {%<ab>i. e.</ab>%} craggy hill. [{@uccaya.@}]
śiva	Siva	4197	258-a	"{@śivá,@}¦ <div n=""2""/>{@—1.@} {%<ab>a.</ab>%} kind, <ls n=""lan,90,2"">90<sup>2</sup></ls>; friendly; gracious; agreeable, lovely; {%<ab>opp.</ab> of%} {@ghora;@} <div n=""2""/>{@—2.@} {%<ab>m.</ab>%} The Friendly One, name euphemistically applied to the horrible god Rudra, who under this name (Śiva) becomes the third person of the Hindu Trinity. [for <ab>mg</ab> 2, <ab>cf.</ab> <lang n=""greek"">Εὐμενίδες</lang>, ‘The Gracious Ones, {%<ab>i. e.</ab>%} the Furies,’ and {@nandi.@}]"
śiśu	SiSu	4198	258-a	"{@śíśu,@}¦ {%<ab>m.</ab>%} young; child. [see {@√śū,@} and <ls n=""wg,1147"">1147b</ls> and b<sup>2</sup>.]"
śiṣ	Siz	4199	258-b	"{@√1śiṣ@}¦ ({@śináṣṭi; śiśiṣé; áśiṣat; śekṣyáti,@} {@-te; śiṣṭá; śiṣṭvā́; -śíṣya@}). leave, leave remaining. <div n=""p""/>{@+ ud,@} leave remaining. <div n=""p""/>{@+ vi,@} (leave apart {%or%} by itself, {%<ab>i. e.</ab>%}) separate, <lbinfo n=""sepa-rate,""/>  distinguish; {@viśiṣṭa,@} (separated, {%and%} {%so, like <ab>Eng.</ab>%} distinguished) eminent, excellent. <lbinfo n=""ex-cellent.""/>"
śiṣ	Siz	4200	258-b	{@√2śiṣ,@}¦ {%subsidiary form to%} {@√śās,@} {%<ab>q. v.</ab>%}
śiṣya	Sizya	4201	258-b	{@śiṣya,@}¦ {%<ab>grdv.</ab>%} to be taught; {%as <ab>m.</ab>%} pupil. [{@√śās,@} weak form {@śiṣ.@}]
śī	SI	4202	258-b	"{@√1śī@}¦ ({@śéte@} [{%see%} <ls n=""wg,628"">628</ls>-9]; {@śiśyé; áśayiṣṭa;@} {@śayiṣyáte, -ti; śeṣyáte, -ti; śayitá; śáyitum;@} <lbinfo n=""śá-yitum;""/> {@śayitvā́; -śáyya@}). <div n=""2""/>{@—1.@} lie still; lie; <div n=""2""/>{@—2.@} sleep. [<ab>w.</ab> {@śé-te,@} <ab>cf.</ab> <lang n=""greek"">κεῖ-ται</lang>, ‘lies’: <ab>cf.</ab> also <lang n=""greek"">κοί-τη</lang>, ‘bed.’] <div n=""p""/>{@+ adhi,@} lie in {%or%} on; dwell in. <div n=""p""/>{@+ anu,@} lie down after another. <div n=""p""/>{@+ ā,@} lie in. <div n=""p""/>{@+ upa,@} lie by. <div n=""p""/>{@+ sam,@} be undecided {%or%} in doubt. [<ab>lit.</ab> ‘lie together’: metaphor unclear.]"
śī	SI	4203	258-b	{@√2śī,@}¦ {%simpler form of%} {@√śyā,@} {%<ab>q. v.</ab>%}
śī	SI	4204	258-b	{@śī́,@}¦ {%<ab>vbl.</ab>%} lying. [{@√śī.@}]
śīta	SIta	4205	258-b	{@śītá,@}¦ {%<ab>a.</ab>%} cold; {%as <ab>n.</ab>%} cold. [<ab>ppl.</ab> of {@√śyā@} {%or%} {@2śī.@}]
śītaka	SItaka	4206	258-b	"{@śī́taka,@}¦ {%<ab>f.</ab>%} {@śītikā,@} {%<ab>a.</ab>%} cool. [{@śīta:@} <ab>cf.</ab> <ls n=""wg,1222"">1222d</ls>.]"
śītala	SItala	4207	258-b	"{@śītala,@}¦ {%<ab>a.</ab>%} cool. [{@śīta,@} <ls n=""wg,1227"">1227.</ls>]"
śītārta	SItArta	4208	258-b	{@śītārta,@}¦ {%<ab>a.</ab>%} distressed with the cold. [{@ārta.@}]
